trip_id,t1,t2
1218640,1510638048.9650595,1510638680.644406
688102,1509617869.354099,1509618586.869777
508361,1509280469.381641,1509281161.255209
1218655,1510638548.4299479,1510637913.7588012
568043,1509396447.9333615,1509397321.6170049
508566,1509280976.0046604,1509281646.3719478
633652,1509508932.2143185,1509509745.0299704
530378,1509325620.0119324,1509324722.9528606
508384,1509282117.035054,1509281332.739601
508339,1509281085.2165027,1509280540.600535
1219115,1510638889.3245597,1510639342.4879606
509120,1509281660.8717284,1509282395.432318
1219368,1510639430.2508366,1510638953.8201282
508811,1509281476.4673238,1509282039.5901186
508621,1509281716.7619,1509280913.9968011
531043,1509327374.1907287,1509326374.5840573
508729,1509282838.7574143,1509282011.0051079
1275131,1510748163.2660224,1510748760.9082434
1274518,1510747873.2249086,1510747158.7233937
567482,1509396840.1607308,1509397777.0490599
530680,1509326288.824919,1509325471.291278
567204,1509396546.4504344,1509397509.255201
531111,1509326930.6055605,1509327742.7285223
540102,1509359384.2813303,1509358775.2195163
1276178,1510749079.9103308,1510748214.4688191
1275153,1510748635.508173,1510748850.0229194
509422,1509282606.4875774,1509283292.4932866
509066,1509282113.476311,1509282905.458014
509336,1509282492.3640974,1509281586.9814537
823623,1509886205.9377518,1509886843.1048083
509567,1509283680.9683588,1509283044.958956
530771,1509326844.7000365,1509327592.045746
509232,1509283238.7775066,1509282309.4295454
509187,1509282907.5449936,1509281454.8865426
1175097,1510573915.5447557,1510572930.285748
509880,1509283476.03113,1509284157.0316813
629730,1509500578.786047,1509499506.2717953
1218389,1510636526.4404502,1510637211.0095694
567355,1509396625.6864645,1509397587.5122404
509448,1509283447.6353102,1509282617.4675543
679935,1509587792.155828,1509586816.9120295
509648,1509283546.4322324,1509284337.3277383
1218552,1510637426.194538,1510636841.5018203
509994,1509284738.0932052,1509283739.423492
509432,1509283550.5248032,1509282665.1043055
742172,1509709459.1069937,1509710333.7019854
509906,1509283995.4164894,1509284765.5334616
1217946,1510636557.4844341,1510635950.392307
509625,1509284050.8877285,1509283266.5764918
539231,1509357937.2733173,1509357289.4679587
1218261,1510636793.2548997,1510637408.2536416
510243,1509284567.4710886,1509285219.8089848
660195,1509560321.947156,1509560095.2616315
591098,1509447463.4262674,1509448279.2815382
530831,1509327229.4134064,1509326400.6452897
567583,1509396389.7212975,1509395469.1851752
872635,1509987620.523042,1509986868.1594827
510516,1509285505.4003859,1509284622.8199499
510126,1509284508.0703204,1509285126.1763222
509815,1509284346.475369,1509283661.4352696
1218074,1510637113.7171488,1510636423.0838552
629978,1509501455.418086,1509500512.6327596
531069,1509327404.5641818,1509328276.2856097
714752,1509653296.3677235,1509654637.4704943
1218722,1510637602.6656988,1510638105.186196
567665,1509396468.498653,1509395379.53513
510831,1509286345.104958,1509285554.7416596
510090,1509285289.8839188,1509284532.2723598
611884,1509476076.7027338,1509475183.9875412
798630,1509813794.6753469,1509812680.0376918
510751,1509286195.4925253,1509286987.5574954
531454,1509328185.5405333,1509329131.514305
888866,1510009875.778455,1510008622.2523942
510544,1509285920.467346,1509285326.5589755
531099,1509327846.6214707,1509327125.6301546
736091,1509696811.4222448,1509697383.9749687
511331,1509287119.9726646,1509286358.9855146
510582,1509286016.6884217,1509285533.5349815
1218859,1510637858.7829642,1510638466.120507
695852,1509626913.7476978,1509627887.4322073
511184,1509286147.8964956,1509286892.795905
510936,1509286287.2275069,1509287135.2142467
511445,1509286991.7719882,1509287691.6174116
582091,1509418425.0095272,1509419210.4682124
531641,1509328973.6829631,1509328050.5920224
511701,1509287940.4380057,1509287180.2422478
511165,1509286777.254323,1509287455.0372107
660174,1509560664.7161407,1509561534.5916388
1219259,1510639343.1905365,1510640049.995028
511058,1509287036.0610154,1509287087.9225554
1219203,1510639926.909202,1510639268.9072683
531886,1509329577.9040082,1509328733.616147
660433,1509561196.1778579,1509560156.1204314
1219324,1510639710.5383887,1510640281.7543867
660203,1509560776.6467576,1509561576.1366906
511842,1509287748.4098563,1509288637.531583
568122,1509396915.3123345,1509397858.777875
511294,1509287117.957035,1509287839.1360517
511223,1509287509.0810242,1509286636.6772902
567918,1509397441.5465128,1509396513.8723981
628973,1509499088.5845647,1509498222.9582877
532050,1509329225.1908994,1509329959.7341824
539983,1509359236.2386732,1509358409.3612945
531354,1509328571.7755039,1509327745.8830502
1201322,1510609338.6520238,1510610332.7331078
639245,1509531213.978619,1509530360.5491943
611579,1509475569.2897794,1509474480.5802927
512232,1509289187.2131412,1509288079.7995465
531739,1509329150.6637633,1509329722.393343
511491,1509288043.36334,1509287221.963069
581378,1509417143.806644,1509417908.4848394
683569,1509595387.601057,1509594720.9474666
512310,1509288892.4813168,1509289584.2918103
512506,1509289773.1555035,1509288953.2168345
512485,1509289676.6915984,1509290223.7299306
512657,1509289421.9123843,1509290201.6504285
612506,1509476244.4743764,1509477000.595574
660322,1509560797.8761108,1509561635.5919847
1219869,1510640508.5149431,1510641123.2272553
511891,1509289314.0388126,1509288256.2027693
512484,1509290289.8105154,1509289378.688858
1219578,1510640260.8686473,1510641045.703618
512320,1509289675.7661312,1509288969.1368587
1201340,1510609551.5303652,1510610371.7828054
512236,1509289403.1980412,1509289900.352667
512362,1509289279.355078,1509290069.3896427
802461,1509821013.8452172,1509821891.0839267
532374,1509330551.466465,1509329850.6612349
512494,1509290206.7602413,1509289231.2494602
626064,1509493868.0917864,1509492538.6105628
531667,1509330007.8783429,1509329252.235814
1275322,1510748231.721826,1510748915.5061142
531603,1509329466.5858388,1509328617.1009727
513287,1509290519.02771,1509291206.6295674
539013,1509357703.9291558,1509356775.376051
1220049,1510641234.074082,1510641820.0346365
512667,1509290541.25757,1509289594.0053737
512778,1509290285.7354994,1509291032.4329154
1219676,1510641112.4146163,1510640361.3698611
612156,1509475754.5126429,1509476723.0535474
513007,1509290641.1040542,1509291392.3684807
677706,1509583841.6747942,1509582692.2289765
513418,1509291532.1137116,1509290699.3206875
512902,1509290973.2064073,1509290306.0479767
568006,1509396909.9788332,1509396053.9800625
513502,1509291376.5303311,1509292131.95441
513372,1509291567.4571044,1509292536.8495364
532538,1509330591.0858762,1509331384.7039232
859688,1509971294.7620873,1509970219.5588706
568396,1509397306.2093983,1509398224.3041725
513019,1509291431.3014195,1509290378.2592874
660321,1509560799.7844791,1509561782.154747
611841,1509475685.928691,1509476800.0461302
513308,1509291431.694106,1509292345.4888716
1219920,1510641869.5045493,1510641190.0783029
513647,1509292578.2022226,1509291305.5274386
1219750,1510641421.8315754,1510640978.4727576
513984,1509292100.5263288,1509292779.0144436
532210,1509330396.1622386,1509331017.1612258
901406,1510031056.5196393,1510031754.1345088
1220066,1510641688.6120772,1510642442.5467553
1220060,1510642218.387667,1510641930.2170718
692622,1509623419.1922798,1509624288.5515192
683637,1509595858.6077845,1509596493.5000856
513960,1509292050.0566638,1509292684.4326653
611931,1509475657.1150544,1509476564.907948
514166,1509293350.3974874,1509292205.58504
1218933,1510638495.730724,1510639166.263992
514502,1509293030.4612384,1509293769.0087152
625919,1509493785.6979935,1509492779.6246965
568519,1509397328.4506757,1509398389.9037542
513786,1509292557.7277014,1509293220.2817543
538031,1509355873.0908163,1509356495.6354892
513924,1509292918.26185,1509293674.9587052
932909,1510088780.863306,1510089715.071386
531953,1509330459.9991431,1509329854.6321008
1219464,1510639989.9666924,1510639492.6591046
514119,1509293210.4644344,1509293902.1727421
514659,1509294130.0700862,1509293076.5019398
1218967,1510639144.3980412,1510639710.9839647
513889,1509292773.5634797,1509290875.0757384
1218867,1510639134.199901,1510637692.5332477
1104306,1510401138.7295501,1510400673.2373364
1219021,1510639356.025644,1510638656.9067981
624674,1509491923.725405,1509490937.0038414
532883,1509331412.752254,1509332142.1772695
532485,1509330918.0628622,1509331682.1352603
514056,1509293601.3163395,1509292630.015972
581257,1509416675.7471554,1509417324.9524243
542655,1509363017.19667,1509363883.0731606
1219631,1510639578.2890034,1510640066.4751785
514336,1509293801.6470025,1509294502.1825578
568163,1509397485.5338976,1509398526.4742072
514982,1509295043.187259,1509293918.8053234
1315463,1510980951.5612216,1510980042.5749788
513973,1509293492.3521082,1509292378.2679563
1315219,1510979938.0088103,1510980812.2026265
532217,1509331317.2873461,1509330918.1292715
773444,1509750434.9353552,1509751490.6577644
568332,1509397359.3832655,1509396399.4250653
532693,1509332469.4559917,1509331492.3536928
514567,1509294080.4002917,1509294982.9086587
514063,1509293670.6006408,1509292640.7082574
515055,1509294358.8870707,1509295178.1879032
1220527,1510644340.032622,1510645004.005666
860007,1509971616.6136918,1509970412.0067134
514355,1509294220.9717522,1509293959.2902024
514434,1509294439.3212838,1509293391.469573
515363,1509295970.1929555,1509294899.6192212
660297,1509560413.5309334,1509559464.621905
514954,1509294791.7237253,1509293742.209227
514914,1509294782.397563,1509295582.0018256
532977,1509332331.3316724,1509333067.288494
568515,1509398080.0602543,1509397005.2263901
612640,1509476406.5358844,1509477401.0900753
859044,1509970144.9043016,1509969437.1140018
1314771,1510979512.597178,1510978759.8420103
532805,1509331788.9899194,1509332455.011007
533199,1509332962.8842654,1509332632.744406
515720,1509295637.5812864,1509296477.097378
515807,1509296507.1462727,1509295950.0768647
1220847,1510645927.8944166,1510645344.194537
1220857,1510645604.437531,1510646217.6424842
1315580,1510980504.6770065,1510981326.8041246
581829,1509417699.6279676,1509416919.4075823
568880,1509397707.2347286,1509398772.98542
1274950,1510748171.5916548,1510747232.876568
584245,1509423469.3591852,1509422623.8689814
514937,1509295326.5851936,1509294445.8727245
568941,1509397506.775106,1509398601.3932455
1315568,1510980699.8262498,1510979820.2906067
516155,1509296537.2577124,1509297439.186013
515688,1509295867.9841046,1509296688.1234941
515385,1509296197.8131983,1509295097.9814188
544727,1509364899.2584934,1509365877.747547
515180,1509296064.8880103,1509295064.2074487
533079,1509332763.2832153,1509332071.6801984
516358,1509297654.6768382,1509296681.9548967
515549,1509296597.252032,1509295709.6615844
592340,1509449120.8977256,1509449782.0905128
515725,1509296684.8350763,1509297579.6147234
1275378,1510748230.5457635,1510749003.2866135
1103010,1510395211.6300318,1510395823.9691508
533532,1509333912.3236554,1509333484.700117
516617,1509297306.539498,1509298312.359539
1315105,1510979681.2846043,1510980663.1604037
1314992,1510979660.1354144,1510980608.803849
515703,1509296937.5502093,1509295995.336024
1314857,1510978823.396724,1510979714.871917
948394,1510110294.9861522,1510111396.8994455
568946,1509398569.4496067,1509397786.309353
516455,1509297930.829281,1509298988.78651
516856,1509298844.930056,1509297906.8189056
835062,1509910351.8642912,1509909494.0090563
533588,1509333928.573799,1509333116.27059
689133,1509618935.3976886,1509618055.911298
516106,1509297925.2748835,1509297046.678472
516317,1509298305.5387921,1509297364.3319755
516879,1509298226.9695828,1509299149.9762433
660412,1509561166.0748303,1509562002.711237
533713,1509333627.8108485,1509334588.8404365
533147,1509333021.8234982,1509333727.5256612
738112,1509703763.0200257,1509702869.1012235
568544,1509397871.5725863,1509396642.0819123
568362,1509397836.2921445,1509399060.500879
1220231,1510642976.357058,1510642708.2915769
516398,1509298695.8376286,1509297477.16489
516350,1509297809.6733003,1509298782.608608
799917,1509816082.295156,1509814896.5236385
1220212,1510642613.7090178,1510642110.1537738
516514,1509298033.8511403,1509299300.2927012
516973,1509298298.9464808,1509299530.6811855
517328,1509299891.3845239,1509298535.3826694
516641,1509298572.7255216,1509299686.834855
517155,1509299385.0045006,1509300371.5972087
533573,1509333867.5082762,1509334739.7897465
714319,1509653570.6050014,1509652194.7539513
517818,1509300436.9461036,1509299464.7913845
1220446,1510644309.7482536,1510643475.7167084
517509,1509299666.9064379,1509300600.7709415
1314503,1510978540.3156445,1510979520.9684782
533679,1509334497.1398678,1509333748.685638
585746,1509427215.6559024,1509427845.994467
518132,1509300328.4733503,1509301003.3045127
516654,1509299445.8562784,1509297996.2562444
533876,1509334702.8857384,1509335382.439688
534117,1509334729.289335,1509335639.9851902
1314542,1510978616.8783007,1510979585.4243624
517395,1509299776.0318978,1509300696.6151063
631787,1509504553.596313,1509503555.7802782
639650,1509531700.1068594,1509531028.9470866
584623,1509424460.6578586,1509425284.5180473
1315081,1510979333.0598788,1510980281.4759142
1314603,1510979351.9601877,1510978377.6022837
1021819,1510246401.5802531,1510247411.4648585
517372,1509299929.0695949,1509300822.9874802
534263,1509335471.9922564,1509336081.75879
875417,1509992565.4088135,1509993327.68527
517510,1509300014.829727,1509300836.1919103
517346,1509300699.493622,1509299610.1010625
583653,1509422027.7099578,1509421573.9983687
660569,1509560752.324351,1509559890.4906514
687293,1509616331.483917,1509617042.5526237
534995,1509337619.4520948,1509338176.810164
1315771,1510981599.1138923,1510980598.42495
569211,1509397984.6417947,1509399120.683099
517922,1509300917.9517877,1509301712.9148095
740124,1509706901.4571576,1509707621.7667155
518670,1509301283.6810353,1509302153.9457989
1315707,1510980569.615146,1510981491.0993516
680559,1509588728.4276044,1509587937.2191586
627477,1509496633.0637865,1509497378.529109
534252,1509335320.4082568,1509335969.4359171
518173,1509301271.0101295,1509301999.3895528
534484,1509336663.199451,1509335927.454665
569185,1509398198.4827743,1509399276.0122702
568688,1509397972.2526636,1509396614.4414544
517376,1509300890.7835965,1509299698.2669973
518910,1509302039.390562,1509302856.4742184
518220,1509301425.0643191,1509302368.2148354
534434,1509335944.71572,1509336626.4109337
518976,1509303182.2218406,1509301998.8066545
742117,1509708870.5067961,1509709841.145515
518628,1509303383.5589762,1509301938.500723
517647,1509301435.0823777,1509300712.7085905
1299619,1510956199.0027115,1510955194.1890256
518253,1509301597.760061,1509300418.433114
518542,1509301971.2812462,1509302769.6895583
534735,1509336526.3261702,1509337102.9303222
518929,1509302886.4809008,1509304118.0970423
613415,1509477883.076842,1509476895.6678162
519045,1509303239.1981044,1509302121.0466259
626762,1509494917.8323824,1509494894.7090492
660570,1509561771.534947,1509560771.8549373
1300834,1510956353.3730433,1510957467.4432342
518667,1509303444.1837523,1509302309.9561954
741786,1509709050.2001019,1509710032.0997972
1300821,1510957186.7647781,1510956100.4516852
1287097,1510762914.9428635,1510763704.2936604
884117,1510004526.2511902,1510003519.8996744
534817,1509337282.2931354,1509336690.3833227
519713,1509303963.1675057,1509303568.1950848
1299621,1510956462.5335386,1510955567.0304656
534136,1509335945.6163194,1509335080.5799773
518728,1509303569.4766023,1509302150.2064369
519055,1509303052.6101496,1509303901.2820272
588600,1509444018.5996895,1509444699.3715165
1315496,1510980720.9200242,1510981765.7343216
518546,1509303073.4361691,1509301921.5507443
535158,1509337644.8799183,1509338335.3300462
627032,1509495780.4793017,1509496655.5506713
569058,1509398573.661577,1509399564.5406246
1315284,1510981443.2143655,1510980320.1352153
519209,1509303860.3665957,1509302960.1994445
519995,1509305021.6008377,1509303749.4116635
1299452,1510955819.813045,1510956880.5475404
613291,1509477705.2888722,1509476668.1379232
569622,1509398535.4809496,1509399495.8542247
568897,1509398130.0550625,1509394844.964012
520275,1509305504.223144,1509304883.4083707
535282,1509338866.8981,1509338174.4082394
1299724,1510955929.9346251,1510956954.6526723
569024,1509398319.530829,1509397145.8975775
1300671,1510956090.715477,1510957144.5632086
569121,1509398725.711278,1509399514.805487
640925,1509533791.7869737,1509534559.483874
689849,1509619782.5661325,1509619027.1056154
629182,1509499659.9817376,1509500579.453974
1316005,1510982238.237239,1510981358.7458804
799084,1509814629.6383944,1509813423.872503
798791,1509815335.5674822,1509814431.7444592
538147,1509355711.2965157,1509355205.842041
569337,1509398669.672232,1509397575.151149
1315518,1510981526.6627653,1510981165.5910194
1299320,1510955409.4476607,1510956568.8230808
569430,1509399080.2308717,1509399983.318923
569469,1509399099.2021801,1509400044.6757975
569708,1509399703.751248,1509398615.4713566
539167,1509358105.7042239,1509358856.4277794
944877,1510104553.5887187,1510105508.0877686
1317123,1510985126.0779653,1510984152.38034
538390,1509359138.360283,1509356774.35693
540323,1509359586.1815999,1509357667.5818386
612647,1509477293.0294142,1509478206.110103
569779,1509399912.880764,1509398277.2965052
569496,1509398747.468994,1509397377.5557532
540539,1509359941.546913,1509359136.5570238
569731,1509399181.5312371,1509398060.0401688
835364,1509912760.7315006,1509913339.3219833
865301,1509977810.840342,1509976490.4891577
538549,1509360120.1112392,1509360764.577472
612501,1509476654.834554,1509475630.7390375
800106,1509816243.6182368,1509815252.254904
1316744,1510984446.6463468,1510983380.3080626
540827,1509360294.6753702,1509359487.6044662
612740,1509477385.6055326,1509478291.4177413
570251,1509399495.1736147,1509400379.2164047
627129,1509495845.4243965,1509494881.6208775
740353,1509706697.9605074,1509706052.9819646
541430,1509360172.579036,1509361003.3635623
540894,1509360379.0005708,1509359758.3071814
1275182,1510748463.2761736,1510747656.090495
1316330,1510982286.4410503,1510983258.53837
692809,1509623688.4279268,1509624445.705211
538960,1509361070.834162,1509352496.030061
740582,1509707446.3749182,1509708181.6215324
541391,1509360725.064616,1509361715.282364
1315897,1510982469.2654495,1510981611.6699955
541669,1509360940.817847,1509361733.833495
577563,1509409920.987823,1509408964.6542149
661509,1509562298.8402646,1509561246.4741275
660771,1509561820.5491214,1509562753.2930298
1316407,1510983327.6573653,1510982398.0825744
542060,1509361876.5883746,1509361021.965739
542091,1509361481.0844967,1509362154.1088603
569969,1509399727.0052161,1509400731.975789
627390,1509496329.3197129,1509494592.9954479
1316586,1510984542.573288,1510983480.1581123
1316868,1510984161.7598815,1510985470.3303175
570041,1509399882.6552992,1509400791.9379685
1316007,1510982253.4152253,1510983405.6399503
542189,1509361750.962871,1509362606.9869502
660880,1509561915.7817736,1509562810.2155058
540172,1509362581.0156531,1509360981.7483754
612996,1509477510.8831255,1509478421.5557065
1275461,1510748399.1838505,1510749226.5620236
570499,1509400567.0601716,1509399593.0717554
542762,1509362981.869797,1509361979.5786283
1316553,1510983140.3230546,1510984116.5424893
1316232,1510982987.7504134,1510982301.464314
689223,1509619529.4145846,1509620414.6318133
542498,1509362457.2327156,1509363352.65814
612559,1509476774.0477414,1509475546.0100055
570799,1509400192.0986407,1509400989.5806162
773009,1509751085.1106615,1509750191.2448113
1275217,1510748555.744608,1510747705.3223522
660969,1509562052.787911,1509562905.4914804
543136,1509362943.6537838,1509363658.9625788
626529,1509494944.2640412,1509495854.02871
570864,1509400733.4661736,1509399730.9763963
543292,1509363502.6052456,1509362729.3129654
1316361,1510983073.2224786,1510984115.5402005
676691,1509581335.41269,1509582364.0600042
570518,1509400153.810959,1509399239.9733877
543601,1509363337.0189235,1509364088.07059
1316456,1510983390.7886684,1510984413.8155572
543342,1509363864.436672,1509363034.25009
661295,1509561933.0524154,1509562997.7563677
543611,1509363403.5064573,1509364181.839879
1221001,1510647235.1280189,1510647754.8228557
661349,1509561715.0560646,1509562675.6255126
570182,1509399857.8556023,1509398638.7875886
1316625,1510983978.6662881,1510983204.8783054
1316276,1510983570.721001,1510982681.71359
613191,1509477849.4935963,1509478699.0004418
543720,1509364268.2160518,1509363554.531907
543805,1509363756.5095062,1509364596.4068632
835446,1509911173.0618246,1509909996.921424
570145,1509400636.377815,1509401411.2708519
1221015,1510647826.070003,1510647318.1991532
676793,1509581473.7487721,1509582420.9173584
637060,1509524090.4963946,1509524742.4887946
661516,1509562753.7342615,1509561755.9647975
577475,1509409845.156798,1509408841.7118971
571011,1509400368.6638007,1509401245.306145
689195,1509618986.3347445,1509618131.71938
570572,1509400337.1980746,1509399167.5961568
613150,1509476934.639512,1509477821.5511017
543698,1509364199.1078484,1509365092.2494366
1252284,1510698013.6323664,1510699119.294259
570455,1509401019.055656,1509401630.1191819
1316935,1510984963.2259574,1510983905.5450513
613964,1509478792.9489105,1509478045.8227446
1317505,1510986040.0567923,1510985073.9802873
570733,1509400554.0507994,1509401708.24474
1316752,1510984026.0167563,1510985373.761789
544288,1509364658.571944,1509365729.679118
570836,1509400384.4132278,1509399473.3876572
770240,1509746361.934402,1509747009.310194
627118,1509495936.5517282,1509496785.2107263
544290,1509364987.3934264,1509365977.8767312
1299884,1510956017.4415295,1510957117.1345763
1317528,1510985809.8214989,1510987007.8443644
1252276,1510698569.9457474,1510697539.6444824
807589,1509829928.4848406,1509828537.2749434
772915,1509750175.8381157,1509749338.0111275
675483,1509580264.1408277,1509579072.9355407
675691,1509580563.1363459,1509579434.5217268
1234388,1510672952.781195,1510672072.5661743
571143,1509400846.715342,1509400132.6508832
661515,1509562367.3208463,1509563256.9743779
1235022,1510673071.8171895,1510673875.0926042
1301020,1510957548.3749824,1510956557.4804397
545025,1509365290.6589198,1509366577.457253
1236091,1510673701.0783777,1510674383.2174087
613062,1509477464.602271,1509476484.3253539
571288,1509401563.375916,1509400851.9148693
773026,1509750335.6161494,1509749244.290129
571552,1509401679.3871822,1509400785.458537
590740,1509447165.7268054,1509447861.7016973
1235275,1510673314.3727932,1510674018.3800533
681143,1509590112.3088682,1509590908.3163238
581591,1509417163.2542477,1509416431.0102024
545290,1509366098.2160277,1509367073.0749655
734810,1509687465.0429165,1509686539.9196718
683792,1509595964.4678657,1509595517.5809402
1317731,1510986270.460079,1510987410.811086
613490,1509478139.8383472,1509479224.6264303
545889,1509366181.3813715,1509367152.3852959
684247,1509596840.8785303,1509597566.5138571
571316,1509400963.1612306,1509400043.101519
662036,1509562374.4979413,1509563373.1762414
1317256,1510984705.1851585,1510985951.8413684
715260,1509654266.9824505,1509655299.6719391
1251997,1510698385.9182384,1510697158.670745
545510,1509366437.226416,1509367456.1509516
580824,1509415686.0837111,1509414933.444158
613249,1509477591.2959433,1509476575.5098536
635535,1509513539.3378723,1509514401.8262773
1254019,1510699868.1296308,1510699005.2297728
714472,1509654299.7030053,1509655454.5362616
545871,1509366385.3509228,1509367820.5645826
675336,1509580005.0313551,1509578947.3689623
799213,1509815561.9631634,1509816385.6671283
571382,1509401291.5889153,1509400053.5871422
1299683,1510956658.6006534,1510955722.5702956
714830,1509654397.1086826,1509652905.5211225
953147,1510122033.3524466,1510122661.2032018
735054,1509687629.2269459,1509688485.1497226
546553,1509367498.5304914,1509368519.059291
740733,1509707485.713911,1509706529.1845245
571906,1509401492.73744,1509402515.5383658
695857,1509627600.4923775,1509626046.9271646
572110,1509401715.5637124,1509402600.3773592
1254001,1510699104.4233234,1510700116.026712
613784,1509478111.092032,1509478913.8454156
571087,1509401872.6730828,1509402680.865023
1252175,1510697812.0163145,1510699049.7628717
613374,1509477771.6370761,1509476716.7633367
1234519,1510673308.4249184,1510672354.5169125
773351,1509751168.156455,1509752071.5342345
1234926,1510673393.0166264,1510672487.768973
1317304,1510985276.914828,1510986526.897019
907273,1510053985.11757,1510053248.4883208
571324,1509401834.0798006,1509402738.6658518
1301249,1510956901.2436562,1510958379.160488
1016197,1510237645.9308534,1510238704.0370603
1318114,1510986847.8990214,1510987768.1690295
695543,1509626600.7289743,1509627653.7731013
593455,1509449800.9835384,1509449117.164301
614069,1509478597.9721384,1509478028.7829769
738970,1509705657.582312,1509706476.5731313
613613,1509477959.110425,1509476968.2054155
548587,1509368787.621813,1509369671.6302319
662299,1509562678.0232713,1509563476.8027637
1221259,1510652833.7274225,1510652328.692189
1221287,1510652608.263216,1510653219.1133823
571629,1509402195.9649467,1509403163.9540431
939514,1510097530.0004961,1510096214.2277398
897131,1510022136.8845675,1510022871.6048725
1317891,1510987010.5738842,1510988112.434633
547790,1509369869.750773,1509368367.1259034
571560,1509402111.8839025,1509402928.148725
772904,1509751173.2774193,1509752142.00254
572231,1509402578.363686,1509401398.3529828
692593,1509623729.4177892,1509622645.7091947
572609,1509402433.3647323,1509403230.7479844
549295,1509370482.4792542,1509369269.158332
614286,1509479192.4624035,1509480040.5181046
548469,1509370077.850551,1509370911.079492
549635,1509370740.8249583,1509367973.4918044
547684,1509369584.6615992,1509370671.3587217
550184,1509370109.5092123,1509371109.7357862
548625,1509369936.0131383,1509371194.1855457
811829,1509836478.6288702,1509835532.8100512
548211,1509370012.12193,1509368059.2230115
548443,1509370065.8356712,1509368193.40767
577397,1509409697.1330068,1509408703.2582448
549886,1509370408.9135544,1509371446.1734295
1397823,1511187106.0377147,1511186152.690692
572251,1509402246.5075963,1509401212.1703556
548654,1509370288.268275,1509368406.5417638
1317686,1510987720.1078072,1510986633.1218662
1252842,1510698513.524334,1510699482.5038576
572849,1509403083.2666783,1509401993.5110664
742269,1509709711.6337476,1509710559.2442214
548962,1509370379.2343814,1509368708.744316
549777,1509370855.0252645,1509369634.6520135
1317851,1510987645.8666253,1510986529.7621696
550479,1509371061.288227,1509372074.149306
572116,1509402695.7775545,1509403652.4701843
583725,1509422460.04627,1509423271.8599944
549991,1509370991.533047,1509371913.6054213
572132,1509402717.8314161,1509403648.5955567
572723,1509403385.683722,1509402151.7270527
550086,1509370983.2652547,1509370071.3381417
1253017,1510698600.679131,1510699681.8079956
549894,1509370807.3369038,1509371670.2844381
550494,1509371262.7001958,1509372211.5311036
549451,1509370574.6093497,1509369563.8173516
573052,1509402874.0774796,1509403791.144478
577601,1509410252.5926907,1509411239.5284805
599508,1509456962.1364315,1509457919.9939494
550553,1509371987.7098846,1509371009.0678277
549772,1509370889.2490318,1509370059.8629777
572061,1509402161.635432,1509401028.9158998
551488,1509371749.9895816,1509372634.3031957
550428,1509372257.592963,1509371014.456044
906948,1510053128.7961278,1510052656.781651
1221045,1510648943.5853767,1510649425.4038713
715014,1509654687.6848595,1509652884.552516
572305,1509402412.265192,1509401179.270275
550718,1509371813.1626837,1509370793.9548082
1221048,1510649535.5519283,1510648850.1794415
551285,1509371901.019272,1509372919.702919
577651,1509410128.3821745,1509411134.082821
572519,1509402663.6892116,1509401403.8802245
550953,1509372160.2655284,1509373027.7693906
1221156,1510651109.3640401,1510650440.439329
1221182,1510650908.0109355,1510651461.3857148
550463,1509371652.8200016,1509369736.866178
572799,1509402255.8714836,1509403571.4610798
614340,1509478609.2387333,1509479550.230884
550766,1509372571.4550521,1509373327.4008493
572974,1509403682.6926806,1509402441.523148
550675,1509371850.518044,1509370929.3476129
681346,1509590422.5034847,1509589451.7917073
1397682,1511186223.629549,1511187203.4971883
551055,1509373107.1091633,1509373774.556286
551900,1509373237.546646,1509373926.5131373
551490,1509372664.1404238,1509371875.5269864
1318453,1510989326.925655,1510988483.5174115
551249,1509372434.790744,1509371524.0627935
554694,1509378102.099632,1509378874.3511665
1193312,1510598945.4561198,1510598126.7588701
663083,1509564291.1769166,1509563402.3214917
552100,1509373364.8993547,1509374024.8805468
1380152,1511142993.9594247,1511143649.9731855
806206,1509827179.4510283,1509826266.9446056
551837,1509373242.6360424,1509372315.8147905
552299,1509373770.3051925,1509374588.6500711
614378,1509479360.1512957,1509480277.9269202
871647,1509986631.241546,1509987598.4884675
686189,1509612018.0190585,1509612538.29875
1253027,1510698808.5127425,1510699977.6560576
836249,1509912452.3093503,1509913198.0767941
1008279,1510229498.59712,1510228736.5164073
552700,1509375061.3914015,1509373611.5403376
615374,1509480542.9991353,1509479278.307801
614867,1509479326.0151575,1509480176.6694074
614029,1509478522.823015,1509477756.2548192
552046,1509373465.9332445,1509372745.3005688
572803,1509402985.9682767,1509401933.29336
553179,1509375244.0558767,1509374325.978284
1253185,1510698915.6469364,1510700115.7897627
552352,1509373844.7754712,1509372953.432562
572883,1509403704.1444857,1509404499.0084567
1254545,1510700554.908219,1510699536.144576
552784,1509375399.9211192,1509374361.5268512
835729,1509911453.9308274,1509910472.3028533
662804,1509563965.6354077,1509563058.522251
573033,1509403783.7829938,1509404683.672507
799252,1509814985.7032912,1509813794.4231682
553143,1509375067.891414,1509376084.1197128
552663,1509375283.3981652,1509376204.3602762
552851,1509375263.4138994,1509376259.7554967
1253303,1510699490.1356847,1510698358.9675794
573223,1509403935.0221603,1509404720.8970752
1253491,1510699997.18889,1510699102.3122532
553480,1509375596.1633172,1509374224.900272
585880,1509427482.5349047,1509426903.6296635
634722,1509511474.5722675,1509512669.4285493
553449,1509375972.9325514,1509376866.5635502
633055,1509507534.4323115,1509506503.55461
